first_name,last_name,email,city,rental_id,rental_date,return_date,payment_id,amount,rental_duration,full_name
Melissa,King,melissa.king@sakilacustomer.org,Lungtan,7769,2005-07-28 06:45:23,2005-07-30 12:18:23,832,4.99,2,Melissa King
Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,Eskisehir,7770,2005-07-28 06:49:35,2005-08-06 08:16:35,13676,5.99,9,Edgar Rhoads
Annette,Olson,annette.olson@sakilacustomer.org,Allappuzha (Alleppey),7771,2005-07-28 06:52:12,2005-07-30 12:48:12,4746,0.99,2,Annette Olson
Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,Haining,7772,2005-07-28 06:59:09,2005-08-01 10:49:09,14812,2.99,4,Hugh Waldrop
Russell,Brinson,russell.brinson@sakilacustomer.org,Tychy,7773,2005-07-28 07:02:17,2005-07-30 04:16:17,10289,2.99,2,Russell Brinson
Lena,Jensen,lena.jensen@sakilacustomer.org,Halisahar,7774,2005-07-28 07:03:25,2005-08-03 02:05:25,6992,7.99,6,Lena Jensen
Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,Šostka,7775,2005-07-28 07:04:36,2005-08-03 06:36:36,12850,1.99,6,Pedro Chestnut
Phillip,Holm,phillip.holm@sakilacustomer.org,Tama,7776,2005-07-28 07:04:36,2005-08-01 09:32:36,10429,0.99,4,Phillip Holm
Becky,Miles,becky.miles@sakilacustomer.org,Tambaram,7777,2005-07-28 07:04:42,2005-07-29 01:57:42,7775,2.99,1,Becky Miles
Caroline,Bowman,caroline.bowman@sakilacustomer.org,Tallahassee,7778,2005-07-28 07:10:11,2005-08-05 05:09:11,6708,5.99,8,Caroline Bowman
Vincent,Ralston,vincent.ralston@sakilacustomer.org,Allende,7779,2005-07-28 07:11:11,2005-07-30 11:12:11,11202,2.99,2,Vincent Ralston
Marcia,Dean,marcia.dean@sakilacustomer.org,Tanza,7780,2005-07-28 07:11:55,2005-08-06 05:41:55,6368,5.99,9,Marcia Dean
Mathew,Bolin,mathew.bolin@sakilacustomer.org,Valencia,7781,2005-07-28 07:13:20,2005-08-06 05:43:20,14518,2.99,9,Mathew Bolin
Beth,Franklin,beth.franklin@sakilacustomer.org,Haiphong,7782,2005-07-28 07:13:40,2005-08-05 06:50:40,5404,4.99,8,Beth Franklin
Virgil,Wofford,virgil.wofford@sakilacustomer.org,José Azueta,7783,2005-07-28 07:14:43,2005-08-01 05:03:43,15577,2.99,4,Virgil Wofford
Rafael,Abney,rafael.abney@sakilacustomer.org,Talavera,7784,2005-07-28 07:15:32,2005-08-06 05:00:32,13616,4.99,9,Rafael Abney
Leon,Bostic,leon.bostic@sakilacustomer.org,Florencia,7785,2005-07-28 07:16:11,2005-08-02 03:43:11,12426,3.99,5,Leon Bostic
Delores,Hansen,delores.hansen@sakilacustomer.org,Jaroslavl,7786,2005-07-28 07:18:26,2005-07-29 03:00:26,6016,0.99,1,Delores Hansen
Tara,Ryan,tara.ryan@sakilacustomer.org,Gorontalo,7787,2005-07-28 07:19:02,2005-08-06 02:38:02,5503,6.99,9,Tara Ryan
Hector,Poindexter,hector.poindexter@sakilacustomer.org,Pjatigorsk,7788,2005-07-28 07:21:55,2005-08-03 06:33:55,13146,0.99,6,Hector Poindexter
Bradley,Motley,bradley.motley@sakilacustomer.org,Purnea (Purnia),7789,2005-07-28 07:22:07,2005-08-06 10:47:07,11519,5.99,9,Bradley Motley
Loretta,Carpenter,loretta.carpenter@sakilacustomer.org,Oshawa,7790,2005-07-28 07:22:35,2005-07-30 02:59:35,5139,2.99,2,Loretta Carpenter
Franklin,Troutman,franklin.troutman@sakilacustomer.org,Zaoyang,7791,2005-07-28 07:22:51,2005-07-30 03:09:51,13847,4.99,2,Franklin Troutman
Marcia,Dean,marcia.dean@sakilacustomer.org,Tanza,7792,2005-07-28 07:24:02,2005-08-04 11:13:02,6369,4.99,7,Marcia Dean
Amy,Lopez,amy.lopez@sakilacustomer.org,Jhansi,7793,2005-07-28 07:26:14,2005-08-03 07:45:14,896,2.99,6,Amy Lopez
Ben,Easter,ben.easter@sakilacustomer.org,Kamyšin,7794,2005-07-28 07:28:03,2005-08-06 12:32:03,13748,9.99,9,Ben Easter
Martha,Gonzalez,martha.gonzalez@sakilacustomer.org,Chisinau,7795,2005-07-28 07:28:16,2005-07-31 12:03:16,1051,0.99,3,Martha Gonzalez
Chad,Carbone,chad.carbone@sakilacustomer.org,Katihar,7796,2005-07-28 07:39:39,2005-08-02 05:34:39,11338,4.99,5,Chad Carbone
Wayne,Truong,wayne.truong@sakilacustomer.org,Gulbarga,7797,2005-07-28 07:41:07,2005-07-31 04:13:07,10006,0.99,3,Wayne Truong
Marcia,Dean,marcia.dean@sakilacustomer.org,Tanza,7798,2005-07-28 07:41:59,2005-07-31 12:36:59,6370,2.99,3,Marcia Dean
Ernest,Stepp,ernest.stepp@sakilacustomer.org,Huai´An,7799,2005-07-28 07:42:09,2005-08-02 10:02:09,10410,0.99,5,Ernest Stepp
Marc,Outlaw,marc.outlaw@sakilacustomer.org,Brindisi,7800,2005-07-28 07:50:59,2005-07-29 07:31:59,13443,0.99,1,Marc Outlaw
Margaret,Moore,margaret.moore@sakilacustomer.org,Masqat,7801,2005-07-28 07:51:56,2005-07-30 12:18:56,243,2.99,2,Margaret Moore
Erika,Pena,erika.pena@sakilacustomer.org,Oulu,7802,2005-07-28 07:51:57,2005-07-29 09:32:57,8092,0.99,1,Erika Pena
Oscar,Aquino,oscar.aquino@sakilacustomer.org,Sirjan,7803,2005-07-28 07:52:13,2005-08-03 13:35:13,12125,3.99,6,Oscar Aquino
Dora,Medina,dora.medina@sakilacustomer.org,Tianjin,7804,2005-07-28 07:56:00,2005-07-30 10:33:00,6729,2.99,2,Dora Medina
Brandon,Huey,brandon.huey@sakilacustomer.org,Balikesir,7805,2005-07-28 07:56:41,2005-08-04 06:53:41,9898,6.99,7,Brandon Huey
Bernard,Colby,bernard.colby@sakilacustomer.org,Dhule (Dhulia),7806,2005-07-28 07:58:17,2005-08-06 10:15:17,11874,9.99,9,Bernard Colby
Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,Joliet,7807,2005-07-28 07:58:27,2005-08-01 02:48:27,13589,2.99,4,Nathaniel Adam
Larry,Thrasher,larry.thrasher@sakilacustomer.org,Adana,7808,2005-07-28 07:58:56,2005-08-02 10:49:56,8837,1.99,5,Larry Thrasher
Norma,Gonzales,norma.gonzales@sakilacustomer.org,Bislig,7809,2005-07-28 07:59:46,2005-08-02 02:56:46,2566,2.99,5,Norma Gonzales
Clinton,Buford,clinton.buford@sakilacustomer.org,Aurora,7810,2005-07-28 08:00:38,2005-08-02 06:14:38,14466,4.99,5,Clinton Buford
Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,Daugavpils,7811,2005-07-28 08:06:01,2005-07-30 10:08:01,9380,0.99,2,Ryan Salisbury
Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,Naju,7812,2005-07-28 08:06:52,2005-07-31 09:57:52,6397,4.99,3,Tanya Gilbert
Norman,Currier,norman.currier@sakilacustomer.org,Cianjur,7813,2005-07-28 08:08:27,2005-07-30 03:08:27,11136,2.99,2,Norman Currier
Myrtle,Fleming,myrtle.fleming@sakilacustomer.org,Santiago De Los Caballeros,7814,2005-07-28 08:09:48,2005-08-01 13:14:48,6966,2.99,4,Myrtle Fleming
John,Farnsworth,john.farnsworth@sakilacustomer.org,Parbhani,7815,2005-07-28 08:14:11,2005-07-30 02:34:11,8148,4.99,2,John Farnsworth
Felicia,Sutton,felicia.sutton@sakilacustomer.org,Korla,7816,2005-07-28 08:14:12,2005-07-30 08:00:12,7669,0.99,2,Felicia Sutton
Lena,Jensen,lena.jensen@sakilacustomer.org,Halisahar,7817,2005-07-28 08:20:55,2005-07-30 11:55:55,6993,4.99,2,Lena Jensen
Robert,Baughman,robert.baughman@sakilacustomer.org,Kaliningrad,7818,2005-07-28 08:25:00,2005-07-29 14:07:00,8181,4.99,1,Robert Baughman
Robin,Hayes,robin.hayes@sakilacustomer.org,Jelets,7819,2005-07-28 08:27:14,2005-08-02 12:34:14,2701,4.99,5,Robin Hayes
Tommy,Collazo,tommy.collazo@sakilacustomer.org,Qomsheh,7820,2005-07-28 08:28:51,2005-08-05 10:00:51,12394,5.99,8,Tommy Collazo
Don,Bone,don.bone@sakilacustomer.org,Naçala-Porto,7821,2005-07-28 08:31:23,2005-08-03 05:08:23,11676,4.99,6,Don Bone
Bertha,Ferguson,bertha.ferguson@sakilacustomer.org,Ondo,7822,2005-07-28 08:31:45,2005-07-31 11:06:45,4248,4.99,3,Bertha Ferguson
Herbert,Kruger,herbert.kruger@sakilacustomer.org,Syktyvkar,7823,2005-07-28 08:32:53,2005-08-06 11:59:53,11568,6.99,9,Herbert Kruger
Suzanne,Nichols,suzanne.nichols@sakilacustomer.org,Jakarta,7824,2005-07-28 08:34:47,2005-08-05 09:43:47,4168,7.99,8,Suzanne Nichols
Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,Hsichuh,7825,2005-07-28 08:34:57,2005-08-06 02:45:57,9414,4.99,9,Roger Quintanilla
Kristin,Johnston,kristin.johnston@sakilacustomer.org,Sunnyvale,7826,2005-07-28 08:35:51,2005-08-05 07:57:51,5815,5.99,8,Kristin Johnston
Melvin,Ellington,melvin.ellington@sakilacustomer.org,Laohekou,7827,2005-07-28 08:37:22,2005-07-31 04:27:22,11407,0.99,3,Melvin Ellington
Wilma,Richards,wilma.richards@sakilacustomer.org,Bellevue,7828,2005-07-28 08:40:46,2005-07-30 14:22:46,5761,2.99,2,Wilma Richards
Elizabeth,Brown,elizabeth.brown@sakilacustomer.org,Nantou,7829,2005-07-28 08:43:39,2005-08-04 14:33:39,127,3.99,7,Elizabeth Brown
Clara,Shaw,clara.shaw@sakilacustomer.org,Molodetšno,7830,2005-07-28 08:43:49,2005-08-04 09:30:49,3897,0.99,7,Clara Shaw
Marc,Outlaw,marc.outlaw@sakilacustomer.org,Brindisi,7831,2005-07-28 08:44:21,2005-07-30 03:25:21,13444,0.99,2,Marc Outlaw
Tina,Simmons,tina.simmons@sakilacustomer.org,Goiânia,7832,2005-07-28 08:46:11,2005-08-04 06:55:11,2520,1.99,7,Tina Simmons
Hilda,Hopkins,hilda.hopkins@sakilacustomer.org,Mandaluyong,7833,2005-07-28 08:46:14,2005-08-04 06:13:14,7114,1.99,7,Hilda Hopkins
Billie,Horton,billie.horton@sakilacustomer.org,Inegöl,7834,2005-07-28 08:46:43,2005-07-31 07:09:43,7537,0.99,3,Billie Horton
Kurt,Emmons,kurt.emmons@sakilacustomer.org,Kanazawa,7835,2005-07-28 08:49:39,2005-08-02 07:16:39,14697,4.99,5,Kurt Emmons
Herman,Devore,herman.devore@sakilacustomer.org,Mwanza,7836,2005-07-28 08:55:27,2005-08-05 09:35:27,12992,7.99,8,Herman Devore
Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,Vitória De Santo Antão,7837,2005-07-28 08:58:32,2005-07-29 14:11:32,10136,0.99,1,Jeremy Hurtado
Guy,Brownlee,guy.brownlee@sakilacustomer.org,Zhoushan,7838,2005-07-28 09:00:21,2005-07-29 05:52:21,14759,2.99,1,Guy Brownlee
Gabriel,Harder,gabriel.harder@sakilacustomer.org,Sivas,7839,2005-07-28 09:01:13,2005-08-04 11:46:13,13952,6.99,7,Gabriel Harder
Maurice,Crawley,maurice.crawley@sakilacustomer.org,Coatzacoalcos,7840,2005-07-28 09:03:02,2005-08-06 06:15:02,13022,6.99,9,Maurice Crawley
Mary,Smith,mary.smith@sakilacustomer.org,Sasebo,7841,2005-07-28 09:04:45,2005-07-30 12:37:45,16,4.99,2,Mary Smith
Brandy,Graves,brandy.graves@sakilacustomer.org,Warren,7842,2005-07-28 09:10:06,2005-08-04 06:52:06,7477,2.99,7,Brandy Graves
Tammy,Sanders,tammy.sanders@sakilacustomer.org,Changhwa,7843,2005-07-28 09:10:22,2005-08-01 11:27:22,2040,0.99,4,Tammy Sanders
Brittany,Riley,brittany.riley@sakilacustomer.org,Sumy,7844,2005-07-28 09:16:19,2005-08-05 14:06:19,5090,7.99,8,Brittany Riley
Albert,Crouse,albert.crouse@sakilacustomer.org,Bamenda,7845,2005-07-28 09:18:07,2005-08-04 10:23:07,9522,5.99,7,Albert Crouse
Christopher,Greco,christopher.greco@sakilacustomer.org,Brescia,7846,2005-07-28 09:21:18,2005-08-06 07:10:18,8396,5.99,9,Christopher Greco
Matthew,Mahan,matthew.mahan@sakilacustomer.org,Cuautla,7847,2005-07-28 09:23:14,2005-08-02 11:02:14,8737,1.99,5,Matthew Mahan
Raul,Fortier,raul.fortier@sakilacustomer.org,Chapra,7848,2005-07-28 09:24:31,2005-08-05 05:11:31,13720,6.99,8,Raul Fortier
Alfred,Casillas,alfred.casillas@sakilacustomer.org,Sawhaj,7849,2005-07-28 09:30:02,2005-08-06 12:41:02,11438,9.99,9,Alfred Casillas
Kim,Cruz,kim.cruz@sakilacustomer.org,Grand Prairie,7850,2005-07-28 09:31:13,2005-08-02 14:06:13,3176,4.99,5,Kim Cruz
Terry,Carlson,terry.carlson@sakilacustomer.org,Miyakonojo,7851,2005-07-28 09:31:58,2005-08-04 09:58:58,6823,0.99,7,Terry Carlson
Shannon,Freeman,shannon.freeman@sakilacustomer.org,Varanasi (Benares),7852,2005-07-28 09:34:29,2005-07-30 05:48:29,3323,2.99,2,Shannon Freeman
Brian,Wyman,brian.wyman@sakilacustomer.org,Bydgoszcz,7853,2005-07-28 09:36:38,2005-07-29 15:01:38,8620,0.99,1,Brian Wyman
Sara,Perry,sara.perry@sakilacustomer.org,Atlixco,7854,2005-07-28 09:42:31,2005-08-02 09:25:31,2285,2.99,5,Sara Perry
Bobbie,Craig,bobbie.craig@sakilacustomer.org,Valle De Santiago,7855,2005-07-28 09:43:02,2005-07-30 12:57:02,7801,2.99,2,Bobbie Craig
Aaron,Selby,aaron.selby@sakilacustomer.org,Mwene-Ditu,7856,2005-07-28 09:48:24,2005-07-29 09:49:24,10161,4.99,1,Aaron Selby
Reginald,Kinder,reginald.kinder@sakilacustomer.org,Madiun,7857,2005-07-28 09:49:40,2005-08-01 05:34:40,13476,0.99,4,Reginald Kinder
Clara,Shaw,clara.shaw@sakilacustomer.org,Molodetšno,7858,2005-07-28 09:50:18,2005-08-05 14:33:18,3898,3.99,8,Clara Shaw
Kurt,Emmons,kurt.emmons@sakilacustomer.org,Kanazawa,7859,2005-07-28 09:57:17,2005-08-04 06:04:17,14698,3.99,7,Kurt Emmons
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,7860,2005-07-28 09:58:02,2005-08-05 06:04:02,6518,2.99,8,Heidi Larson
Lucy,Wheeler,lucy.wheeler@sakilacustomer.org,Balurghat,7861,2005-07-28 10:02:01,2005-08-06 13:17:01,5644,2.99,9,Lucy Wheeler
James,Gannon,james.gannon@sakilacustomer.org,Hiroshima,7862,2005-07-28 10:02:25,2005-08-05 13:10:25,8124,9.99,8,James Gannon
Renee,Lane,renee.lane@sakilacustomer.org,Compton,7863,2005-07-28 10:05:46,2005-07-29 14:42:46,4963,0.99,1,Renee Lane
Sharon,Robinson,sharon.robinson@sakilacustomer.org,Mardan,7864,2005-07-28 10:06:10,2005-08-04 08:38:10,527,5.99,7,Sharon Robinson
Eleanor,Hunt,eleanor.hunt@sakilacustomer.org,Saint-Denis,7865,2005-07-28 10:07:04,2005-08-06 08:16:04,4029,9.99,9,Eleanor Hunt
Peggy,Myers,peggy.myers@sakilacustomer.org,Abha,7866,2005-07-28 10:08:01,2005-08-04 09:29:01,2720,8.99,7,Peggy Myers
Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,Ahmadnagar,7867,2005-07-28 10:08:54,2005-07-30 10:26:54,8062,0.99,2,Sherri Rhodes
Christine,Roberts,christine.roberts@sakilacustomer.org,Faaa,7868,2005-07-28 10:08:55,2005-07-30 11:52:55,1191,4.99,2,Christine Roberts
Erika,Pena,erika.pena@sakilacustomer.org,Oulu,7869,2005-07-28 10:13:15,2005-08-03 12:58:15,8093,7.99,6,Erika Pena
Marlene,Welch,marlene.welch@sakilacustomer.org,Iwaki,7870,2005-07-28 10:16:03,2005-07-31 16:06:03,6489,4.99,3,Marlene Welch
Rick,Mattox,rick.mattox@sakilacustomer.org,Mit Ghamr,7871,2005-07-28 10:16:37,2005-08-05 11:24:37,13250,6.99,8,Rick Mattox
Janice,Ward,janice.ward@sakilacustomer.org,Malmö,7872,2005-07-28 10:18:16,2005-07-31 10:57:16,1808,2.99,3,Janice Ward
Kathryn,Coleman,kathryn.coleman@sakilacustomer.org,Simferopol,7873,2005-07-28 10:19:46,2005-07-31 04:43:46,2231,0.99,3,Kathryn Coleman
Jacqueline,Long,jacqueline.long@sakilacustomer.org,Songkhla,7874,2005-07-28 10:21:52,2005-08-06 16:19:52,2341,10.99,9,Jacqueline Long
Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,Joliet,7875,2005-07-28 10:23:48,2005-08-02 12:09:48,13590,1.99,5,Nathaniel Adam
Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,Tanshui,7876,2005-07-28 10:24:22,2005-08-04 07:15:22,15469,8.99,7,Clifton Malcolm
Rose,Howard,rose.howard@sakilacustomer.org,Cayenne,7877,2005-07-28 10:25:36,2005-08-05 12:46:36,1776,6.99,8,Rose Howard
Debbie,Reyes,debbie.reyes@sakilacustomer.org,Fukuyama,7878,2005-07-28 10:27:10,2005-07-29 11:22:10,3809,2.99,1,Debbie Reyes
Ethel,Webb,ethel.webb@sakilacustomer.org,Boksburg,7879,2005-07-28 10:27:46,2005-07-31 07:48:46,3365,0.99,3,Ethel Webb
Renee,Lane,renee.lane@sakilacustomer.org,Compton,7880,2005-07-28 10:30:37,2005-08-03 08:05:37,4964,4.99,6,Renee Lane
Dora,Medina,dora.medina@sakilacustomer.org,Tianjin,7881,2005-07-28 10:33:22,2005-08-02 12:10:22,6730,4.99,5,Dora Medina
Elmer,Noe,elmer.noe@sakilacustomer.org,Battambang,7882,2005-07-28 10:33:42,2005-07-29 13:49:42,13900,4.99,1,Elmer Noe
Karl,Seal,karl.seal@sakilacustomer.org,Cape Coral,7883,2005-07-28 10:37:20,2005-08-02 05:08:20,14161,2.99,5,Karl Seal
Brett,Cornwell,brett.cornwell@sakilacustomer.org,Siliguri (Shiliguri),7884,2005-07-28 10:37:24,2005-07-31 10:31:24,13529,4.99,3,Brett Cornwell
Christy,Vargas,christy.vargas@sakilacustomer.org,Datong,7885,2005-07-28 10:37:41,2005-08-05 07:56:41,7028,7.99,8,Christy Vargas
Albert,Crouse,albert.crouse@sakilacustomer.org,Bamenda,7886,2005-07-28 10:37:55,2005-08-04 13:22:55,9523,2.99,7,Albert Crouse
Terry,Carlson,terry.carlson@sakilacustomer.org,Miyakonojo,7887,2005-07-28 10:40:12,2005-08-02 06:09:12,6824,2.99,5,Terry Carlson
Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,Shenzhen,7888,2005-07-28 10:40:24,2005-08-01 16:18:24,10238,0.99,4,Eugene Culpepper
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,7889,2005-07-28 10:43:21,2005-07-30 09:11:21,11251,0.99,2,Jeffery Pinson
Max,Pitt,max.pitt@sakilacustomer.org,Novi Sad,7890,2005-07-28 10:43:40,2005-07-31 06:07:40,14844,4.99,3,Max Pitt
Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,Avellaneda,7891,2005-07-28 10:43:56,2005-08-05 14:04:56,15002,3.99,8,Jordan Archuleta
Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,Atšinsk,7892,2005-07-28 10:46:58,2005-07-30 16:03:58,10752,4.99,2,Jimmy Schrader
Zachary,Hite,zachary.hite@sakilacustomer.org,Akron,7893,2005-07-28 10:49:27,2005-08-02 06:46:27,12944,2.99,5,Zachary Hite
Scott,Shelley,scott.shelley@sakilacustomer.org,Aurora,7894,2005-07-28 10:53:58,2005-08-02 13:42:58,8923,2.99,5,Scott Shelley
Kelly,Torres,kelly.torres@sakilacustomer.org,Xi´Angtan,7895,2005-07-28 10:57:15,2005-08-02 15:10:15,1834,0.99,5,Kelly Torres
Alan,Kahn,alan.kahn@sakilacustomer.org,Emeishan,7896,2005-07-28 11:00:58,2005-08-04 14:30:58,10540,8.99,7,Alan Kahn
Tammy,Sanders,tammy.sanders@sakilacustomer.org,Changhwa,7897,2005-07-28 11:01:51,2005-07-31 13:13:51,2041,2.99,3,Tammy Sanders
Marc,Outlaw,marc.outlaw@sakilacustomer.org,Brindisi,7898,2005-07-28 11:08:22,2005-08-03 12:28:22,13445,6.99,6,Marc Outlaw
Tom,Milner,tom.milner@sakilacustomer.org,Abu Dhabi,7899,2005-07-28 11:10:12,2005-08-02 13:20:12,12213,6.99,5,Tom Milner
Michele,Grant,michele.grant@sakilacustomer.org,Yuncheng,7900,2005-07-28 11:11:33,2005-08-05 06:29:33,4198,1.99,8,Michele Grant
Tracey,Barrett,tracey.barrett@sakilacustomer.org,Owo,7901,2005-07-28 11:12:12,2005-08-01 08:13:12,7591,0.99,4,Tracey Barrett
Gerald,Fultz,gerald.fultz@sakilacustomer.org,Satna,7902,2005-07-28 11:14:19,2005-07-30 09:01:19,9618,0.99,2,Gerald Fultz
Marion,Ocampo,marion.ocampo@sakilacustomer.org,Weifang,7903,2005-07-28 11:20:36,2005-07-31 09:16:36,15749,2.99,3,Marion Ocampo
Dan,Paine,dan.paine@sakilacustomer.org,Stockport,7904,2005-07-28 11:25:39,2005-08-06 08:22:39,12895,10.99,9,Dan Paine
Jon,Wiles,jon.wiles@sakilacustomer.org,El Alto,7905,2005-07-28 11:26:57,2005-08-02 06:14:57,12294,5.99,5,Jon Wiles
Anne,Powell,anne.powell@sakilacustomer.org,Bradford,7906,2005-07-28 11:31:42,2005-08-01 11:56:42,2314,0.99,4,Anne Powell
Don,Bone,don.bone@sakilacustomer.org,Naçala-Porto,7907,2005-07-28 11:32:00,2005-07-30 15:27:00,11677,4.99,2,Don Bone
Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,Arecibo,7908,2005-07-28 11:32:57,2005-08-03 13:30:57,9725,3.99,6,Ralph Madrigal
Ella,Oliver,ella.oliver@sakilacustomer.org,Aden,7909,2005-07-28 11:38:08,2005-07-29 13:54:08,5705,0.99,1,Ella Oliver
Corey,Hauser,corey.hauser@sakilacustomer.org,Gaziantep,7910,2005-07-28 11:44:56,2005-08-05 14:37:56,12966,9.99,8,Corey Hauser
Linda,Williams,linda.williams@sakilacustomer.org,Athenai,7911,2005-07-28 11:46:45,2005-07-29 07:19:45,72,4.99,1,Linda Williams
Elaine,Stevens,elaine.stevens@sakilacustomer.org,Smolensk,7912,2005-07-28 11:46:58,2005-08-05 12:50:58,3423,4.99,8,Elaine Stevens
Tommy,Collazo,tommy.collazo@sakilacustomer.org,Qomsheh,7913,2005-07-28 11:47:23,2005-08-05 06:36:23,12395,6.99,8,Tommy Collazo
Wesley,Bull,wesley.bull@sakilacustomer.org,Ourense (Orense),7914,2005-07-28 11:48:08,2005-07-30 14:14:08,12671,4.99,2,Wesley Bull
Holly,Fox,holly.fox@sakilacustomer.org,Haldia,7915,2005-07-28 11:49:46,2005-08-04 12:21:46,5053,3.99,7,Holly Fox
Karen,Jackson,karen.jackson@sakilacustomer.org,Osmaniye,7916,2005-07-28 11:49:53,2005-07-29 15:01:53,340,2.99,1,Karen Jackson
Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,Dadu,7917,2005-07-28 11:56:57,2005-07-29 14:06:57,11252,2.99,1,Jeffery Pinson
Jorge,Olivares,jorge.olivares@sakilacustomer.org,Lhokseumawe,7918,2005-07-28 11:58:53,2005-08-04 12:08:53,12795,1.99,7,Jorge Olivares
Kathleen,Adams,kathleen.adams@sakilacustomer.org,Arak,7919,2005-07-28 11:59:45,2005-08-06 11:19:45,994,6.99,9,Kathleen Adams
Ann,Evans,ann.evans@sakilacustomer.org,Niznekamsk,7920,2005-07-28 12:01:19,2005-08-05 07:08:19,1321,2.99,8,Ann Evans
Robin,Hayes,robin.hayes@sakilacustomer.org,Jelets,7921,2005-07-28 12:02:46,2005-08-01 12:08:46,2702,1.99,4,Robin Hayes
Ethel,Webb,ethel.webb@sakilacustomer.org,Boksburg,7922,2005-07-28 12:05:25,2005-08-02 12:13:25,3366,0.99,5,Ethel Webb
Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,Tegal,7923,2005-07-28 12:08:29,2005-08-04 12:30:29,12367,3.99,7,Lloyd Dowd
Annie,Russell,annie.russell@sakilacustomer.org,Tete,7924,2005-07-28 12:08:53,2005-07-30 06:45:53,2633,0.99,2,Annie Russell
Reginald,Kinder,reginald.kinder@sakilacustomer.org,Madiun,7925,2005-07-28 12:10:02,2005-08-02 15:50:02,13477,2.99,5,Reginald Kinder
Lori,Wood,lori.wood@sakilacustomer.org,Rae Bareli,7926,2005-07-28 12:13:02,2005-08-05 08:54:02,2126,3.99,8,Lori Wood
Shirley,Allen,shirley.allen@sakilacustomer.org,Davao,7927,2005-07-28 12:13:42,2005-08-05 12:02:42,735,1.99,8,Shirley Allen
Jorge,Olivares,jorge.olivares@sakilacustomer.org,Lhokseumawe,7928,2005-07-28 12:15:51,2005-08-05 06:34:51,12796,7.99,8,Jorge Olivares
Joseph,Joy,joseph.joy@sakilacustomer.org,Angra Dos Reis,7929,2005-07-28 12:16:40,2005-07-31 13:09:40,8346,0.99,3,Joseph Joy
Anthony,Schwab,anthony.schwab@sakilacustomer.org,Tafuna,7930,2005-07-28 12:21:08,2005-07-30 11:56:08,8663,4.99,2,Anthony Schwab
Jose,Andrew,jose.andrew@sakilacustomer.org,Kingstown,7931,2005-07-28 12:23:41,2005-08-06 09:49:41,8813,4.99,9,Jose Andrew
Warren,Sherrod,warren.sherrod@sakilacustomer.org,Usolje-Sibirskoje,7932,2005-07-28 12:24:54,2005-07-30 11:33:54,12482,4.99,2,Warren Sherrod
Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,Ahmadnagar,7933,2005-07-28 12:27:27,2005-07-29 10:34:27,8063,0.99,1,Sherri Rhodes
Stephen,Qualls,stephen.qualls@sakilacustomer.org,Dhaka,7934,2005-07-28 12:33:10,2005-08-04 07:40:10,8972,8.99,7,Stephen Qualls
Warren,Sherrod,warren.sherrod@sakilacustomer.org,Usolje-Sibirskoje,7935,2005-07-28 12:33:17,2005-08-04 14:40:17,12483,2.99,7,Warren Sherrod
Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,Nha Trang,7936,2005-07-28 12:33:21,2005-07-30 13:31:21,14001,0.99,2,Mitchell Westmoreland
Matthew,Mahan,matthew.mahan@sakilacustomer.org,Cuautla,7937,2005-07-28 12:38:22,2005-07-29 09:19:22,8738,4.99,1,Matthew Mahan
Grace,Ellis,grace.ellis@sakilacustomer.org,Duisburg,7938,2005-07-28 12:39:11,2005-08-04 16:56:11,3076,5.99,7,Grace Ellis
Pamela,Baker,pamela.baker@sakilacustomer.org,Nanyang,7939,2005-07-28 12:45:47,2005-07-30 18:32:47,1019,0.99,2,Pamela Baker
Rodney,Moeller,rodney.moeller@sakilacustomer.org,Deba Habe,7940,2005-07-28 12:46:47,2005-07-29 06:46:47,11075,0.99,1,Rodney Moeller
Casey,Mena,casey.mena@sakilacustomer.org,Tokat,7941,2005-07-28 12:47:20,2005-08-01 08:46:20,15167,0.99,4,Casey Mena
Gloria,Cook,gloria.cook@sakilacustomer.org,Papeete,7942,2005-07-28 12:49:44,2005-07-31 18:07:44,1550,0.99,3,Gloria Cook
Arthur,Simpkins,arthur.simpkins@sakilacustomer.org,Maikop,7943,2005-07-28 12:50:55,2005-08-04 11:29:55,9348,6.99,7,Arthur Simpkins
